               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.014569,           0.0044983,          0.00033202,             0.95712,             0.88908,             0.91607,             0.70111,            0.013432,           0.0040696,          0.00034693,           0.0020872,           0.0020872,           0.0020872
                 105,            0.014176,           0.0047222,          0.00034142,             0.96488,             0.87605,              0.9129,             0.70849,            0.013583,           0.0039612,          0.00035304,            0.002069,            0.002069,            0.002069
                 106,            0.014044,           0.0046564,          0.00034484,             0.94366,             0.88805,             0.91036,             0.70568,             0.01391,           0.0039084,          0.00035591,           0.0020508,           0.0020508,           0.0020508
                 107,            0.013686,           0.0046855,          0.00031825,             0.95906,             0.88291,             0.92247,             0.70911,            0.013599,           0.0040533,          0.00033756,           0.0020325,           0.0020325,           0.0020325
                 108,            0.013574,            0.004439,          0.00031329,             0.96189,             0.88625,             0.90419,             0.68777,            0.014011,           0.0040033,          0.00032897,           0.0020142,           0.0020142,           0.0020142
                 109,            0.014312,           0.0045313,          0.00034455,             0.96527,             0.88625,             0.91294,             0.71607,              0.0138,           0.0039857,          0.00032976,           0.0019958,           0.0019958,           0.0019958
                 110,            0.013469,            0.004596,          0.00034087,             0.96283,             0.88791,             0.90103,             0.66361,            0.014828,           0.0040662,          0.00033382,           0.0019774,           0.0019774,           0.0019774
                 111,            0.013734,           0.0044298,          0.00031307,             0.94963,             0.88623,             0.91291,             0.69345,            0.014127,           0.0041046,          0.00032447,           0.0019589,           0.0019589,           0.0019589
                 112,            0.013507,           0.0045351,          0.00030364,             0.95367,             0.87939,             0.90111,             0.65831,            0.014542,           0.0041179,          0.00032332,           0.0019405,           0.0019405,           0.0019405
                 113,            0.013256,           0.0045842,          0.00031008,             0.95695,             0.88737,             0.92233,             0.68032,            0.014258,           0.0039904,          0.00032761,            0.001922,            0.001922,            0.001922
                 114,            0.013783,           0.0046359,          0.00030003,             0.94401,             0.87772,             0.91571,             0.67177,            0.014297,           0.0041018,           0.0003634,           0.0019035,           0.0019035,           0.0019035
                 115,            0.013526,           0.0044588,          0.00030072,             0.95592,             0.87772,             0.91454,             0.65365,             0.01495,           0.0041357,          0.00036412,           0.0018849,           0.0018849,           0.0018849
                 116,            0.014176,           0.0046749,          0.00032379,             0.93309,             0.84544,             0.88539,             0.67441,            0.014496,           0.0041726,          0.00036082,           0.0018664,           0.0018664,           0.0018664
                 117,            0.013245,           0.0044891,          0.00030208,             0.95754,             0.87754,             0.89681,             0.64652,            0.014873,           0.0041512,          0.00032119,           0.0018478,           0.0018478,           0.0018478
