               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.010115,           0.0044809,                   0,             0.96857,             0.96154,             0.98763,             0.75868,            0.013886,           0.0060938,                   0,            0.001147,            0.001147,            0.001147
                 131,           0.0096496,           0.0043615,                   0,             0.98437,             0.96905,             0.99159,             0.76269,            0.014208,           0.0057499,                   0,           0.0011272,           0.0011272,           0.0011272
                 132,           0.0098914,           0.0044469,                   0,             0.98316,             0.96154,             0.99193,             0.75555,             0.01457,           0.0059339,                   0,           0.0011076,           0.0011076,           0.0011076
                 133,            0.009745,           0.0042276,                   0,              0.9894,             0.96923,             0.99342,               0.748,            0.014774,           0.0058726,                   0,           0.0010881,           0.0010881,           0.0010881
                 134,           0.0095624,           0.0044411,                   0,             0.97519,             0.96923,             0.99204,             0.75973,            0.013938,           0.0060518,                   0,           0.0010689,           0.0010689,           0.0010689
                 135,           0.0099479,           0.0041886,                   0,             0.98387,             0.97692,             0.99314,             0.75826,            0.013892,             0.00589,                   0,           0.0010498,           0.0010498,           0.0010498
                 136,           0.0097388,           0.0044984,                   0,             0.99117,             0.97692,              0.9941,             0.74559,            0.014413,           0.0058567,                   0,           0.0010309,           0.0010309,           0.0010309
                 137,            0.009663,           0.0042851,                   0,             0.99203,             0.97692,             0.99447,             0.74992,            0.014103,           0.0055435,                   0,           0.0010122,           0.0010122,           0.0010122
                 138,            0.009545,           0.0041194,                   0,             0.99194,             0.97692,              0.9941,             0.74019,            0.014414,           0.0055868,                   0,          0.00099372,          0.00099372,          0.00099372
                 139,           0.0096368,           0.0042185,                   0,             0.96224,                   1,             0.99371,             0.76518,              0.0139,           0.0054947,                   0,          0.00097542,          0.00097542,          0.00097542
                 140,           0.0095776,           0.0043217,                   0,             0.98437,              0.9689,             0.99333,             0.75728,            0.013892,           0.0056194,                   0,          0.00095732,          0.00095732,          0.00095732
                 141,           0.0094819,           0.0041398,                   0,             0.98375,             0.96923,             0.99201,             0.74408,            0.014645,           0.0058608,                   0,          0.00093944,          0.00093944,          0.00093944
                 142,           0.0095172,           0.0041842,                   0,              0.9769,             0.97692,             0.99201,             0.76107,            0.014117,           0.0059828,                   0,          0.00092177,          0.00092177,          0.00092177
                 143,           0.0094801,           0.0040503,                   0,             0.95487,             0.98462,               0.991,             0.75861,            0.013386,           0.0058949,                   0,          0.00090432,          0.00090432,          0.00090432
                 144,           0.0095278,           0.0042744,                   0,             0.97691,             0.97649,             0.99163,             0.75672,               0.014,           0.0059377,                   0,          0.00088709,          0.00088709,          0.00088709
                 145,            0.009493,           0.0040375,                   0,             0.96182,             0.96879,             0.98981,             0.75621,            0.013876,           0.0062786,                   0,          0.00087009,          0.00087009,          0.00087009
                 146,           0.0097069,           0.0043177,                   0,             0.97617,             0.96923,             0.99211,              0.7512,            0.014435,           0.0058833,                   0,          0.00085332,          0.00085332,          0.00085332
                 147,           0.0093334,           0.0043627,                   0,             0.98427,             0.97692,             0.99248,             0.76219,             0.01436,           0.0059183,                   0,          0.00083678,          0.00083678,          0.00083678
                 148,           0.0090741,           0.0043756,                   0,             0.98449,             0.97635,             0.99371,              0.7585,            0.014214,           0.0058436,                   0,          0.00082049,          0.00082049,          0.00082049
                 149,           0.0093622,           0.0043116,                   0,             0.95554,             0.99199,             0.99309,             0.75221,            0.014355,           0.0059842,                   0,          0.00080445,          0.00080445,          0.00080445
                 150,           0.0094892,           0.0043501,                   0,             0.97674,             0.96901,              0.9924,             0.75323,            0.014292,            0.005946,                   0,          0.00078865,          0.00078865,          0.00078865
                 151,           0.0097717,           0.0045509,                   0,             0.96922,              0.9688,             0.99211,               0.751,            0.014653,           0.0058246,                   0,           0.0007731,           0.0007731,           0.0007731
                 152,           0.0091833,           0.0040575,                   0,             0.96808,             0.95385,             0.98829,             0.75036,            0.014389,           0.0062449,                   0,          0.00075781,          0.00075781,          0.00075781
                 153,           0.0093674,           0.0045187,                   0,             0.98328,             0.96154,             0.99108,             0.75564,            0.014097,           0.0061017,                   0,          0.00074278,          0.00074278,          0.00074278
                 154,            0.009607,           0.0042827,                   0,             0.96947,             0.98462,             0.99354,             0.75462,            0.014181,           0.0058135,                   0,          0.00072802,          0.00072802,          0.00072802
                 155,           0.0094523,           0.0043928,                   0,             0.96969,             0.98433,             0.99332,             0.75849,            0.013642,            0.005545,                   0,          0.00071352,          0.00071352,          0.00071352
                 156,           0.0095739,           0.0043708,                   0,             0.99219,             0.97666,             0.99432,             0.75021,            0.014484,           0.0053366,                   0,          0.00069929,          0.00069929,          0.00069929
                 157,           0.0093993,           0.0041961,                   0,             0.96261,                   1,             0.99401,             0.75513,            0.014173,           0.0054764,                   0,          0.00068534,          0.00068534,          0.00068534
                 158,           0.0095627,           0.0041581,                   0,             0.96959,                   1,             0.99408,             0.75578,            0.014047,           0.0054025,                   0,          0.00067167,          0.00067167,          0.00067167
                 159,           0.0092414,           0.0041569,                   0,             0.99202,             0.98462,             0.99469,             0.74324,            0.014665,           0.0052188,                   0,          0.00065828,          0.00065828,          0.00065828
                 160,            0.009162,           0.0041371,                   0,             0.97002,                   1,             0.99392,             0.75544,            0.013972,           0.0053349,                   0,          0.00064518,          0.00064518,          0.00064518
                 161,           0.0089525,           0.0040681,                   0,              0.9696,             0.99231,             0.99392,             0.74911,            0.014282,           0.0054279,                   0,          0.00063236,          0.00063236,          0.00063236
